Status,Paper ID,Title,openml-suites-2021,openml-python-2021,openml-2014,openml-r-2017,paper url
TRUE,636,Multi-view clustering for open knowledge base canonicalization,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3534678.3539449
TRUE,1394,InterpreTabNet: Distilling Predictive Signals from Tabular Data by Salient Feature Interpretation,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2406.00426
TRUE,609,Synthesis of Datasets with Specific Characteristics for the Clustering Problem,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3374587.3374638
TRUE,278,Hyper-parameter tuning of a decision tree induction algorithm,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/7839559/
TRUE,868,Management von Datenanalyseprozessen,FALSE,FALSE,TRUE,FALSE,https://books.google.com/books?hl=de&lr=&id=zaxwDwAAQBAJ&oi=fnd&pg=PR5&ots=o1yWtHJrzu&sig=nMsJVNAroaUCpVO_gbh09w8sibA
TRUE,56,Rank based pseudoinverse computation in extreme learning machine for large datasets,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2011.02436
TRUE,908,GANet-Learning Tabular Data Using Global Attention,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-70816-9_8
TRUE,427,Space-filling curve: a robust data mining tool,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-32520-6_49
TRUE,568,Probabilistic Reasoning Interpretability in Bayesian Networks with Estimation of Distribution Algorithms,FALSE,FALSE,TRUE,FALSE,https://oa.upm.es/83400/1/TFM_DANIEL_ZARAGOZA_PELLICER.pdf
TRUE,1111,Automatic exploration of machine learning experiments on openml,FALSE,FALSE,TRUE,TRUE,https://arxiv.org/abs/1806.10961
TRUE,1370,Enhancing techniques for learning decision trees from imbalanced data,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s11634-019-00354-x
TRUE,687,Speeding up neural network robustness verification via algorithm configuration and an optimised mixed integer linear programming solver portfolio,TRUE,FALSE,FALSE,FALSE,https://link.springer.com/article/10.1007/s10994-022-06212-w
TRUE,699,Meta-learning for symbolic hyperparameter defaults,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3449726.3459532
TRUE,1214,Mlcopilot: Unleashing the power of large language models in solving machine learning tasks,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2304.14979
TRUE,262,Algorithm selection on data streams,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-319-11812-3_28
TRUE,363,OpenAL: Evaluation and Interpretation of Active Learning Strategies,FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2304.05246
TRUE,1375,Rethinking of Encoder-based Warm-start Methods in Hyperparameter Optimization,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2403.04720
TRUE,974,Empowering Machine Learning with Scalable Feature Engineering and Interpretable AutoML,TRUE,FALSE,FALSE,FALSE,https://ieeexplore.ieee.org/abstract/document/10531157/
TRUE,1368,Incorporating expert prior in Bayesian optimisation via space warping,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0950705120301088
TRUE,1714,Don't Waste Your Time: Early Stopping Cross-Validation,FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2405.03389
TRUE,532,Enhancing Estimation of Expected Returns in Modern Portfolio Theory through Machine Learning,FALSE,FALSE,TRUE,FALSE,https://matheo.uliege.be/zip/2268.2/18948
TRUE,746,DIFER: differentiable automated feature engineering,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v188/zhu22a.html
TRUE,758,Parameter-free dynamic fidelity selection for automated machine learning,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1568494625000614
TRUE,1035,Evolvable SPL management with partial knowledge: an application to anomaly detection in time series,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3546932.3547008
TRUE,958,Better by default: Strong pre-tuned mlps and boosted trees on tabular data,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2407.04491
TRUE,231,Imbalance accuracy metric for model selection in multi-class imbalance classification problems,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S0950705120306195
TRUE,730,Empirical likelihood for contextual bandits,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper/2020/hash/6d34d468ac8876333c4d7173b85efed9-Abstract.html
TRUE,1471,ML-Plan: Automated machine learning via hierarchical planning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10994-018-5735-z
TRUE,650,Preface: The 1st Interdisciplinary Workshop on Algorithm Selection and Meta-Learning in Information Retrieval (AMIR).,FALSE,FALSE,TRUE,FALSE,https://ceur-ws.org/Vol-2360/paper1Preface.pdf
TRUE,1164,AutoSlicer: Scalable Automated Data Slicing for ML Model Analysis,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2212.09032
FALSE,942,A User‐based Visual Analytics Workflow for Exploratory Model Analysis,FALSE,FALSE,TRUE,FALSE,https://onlinelibrary.wiley.com/doi/abs/10.1111/cgf.13681
FALSE,1058,Effective parallelisation for machine learning,FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper/2017/hash/38811c5285e34e2e3319ab7d9f2cfa5b-Abstract.html
FALSE,237,Random Forests and Regularization,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/61b8021f5c3fd3cec4747331aef9ae43/1?pq-origsite=gscholar&cbl=18750&diss=y
FALSE,954,"Ballet: A lightweight framework for open-source, collaborative feature engineering",FALSE,FALSE,TRUE,FALSE,http://learningsys.org/nips18/assets/papers/15CameraReadySubmissionneurips_sysml_2018-8.pdf
FALSE,185,Advancing Deep Active Learning &amp; Data Subset Selection: Unifying Principles with Information-Theory Intuitions,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2401.04305
FALSE,801,Uniform versus uncertainty sampling: When being active is less efficient than staying passive,FALSE,FALSE,TRUE,FALSE,https://alex-tifrea.github.io/assets/pdf/al_realml_icml22.pdf
FALSE,1601,Generating Neural Archetypes to Instruct Fast and Interpretable Decisions,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-030-38227-8_6
FALSE,1255,Fairprep: Promoting data to a first-class citizen in studies on fairness-enhancing interventions,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/1911.12587
FALSE,302,Information-Theoretic Tools for Machine Learning Beyond Accuracy,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/93c34ca50c8c7273fe853ff7515007c0/1?pq-origsite=gscholar&cbl=18750&diss=y
FALSE,656,A Human-in-the-Loop Fairness-Aware Model Selection Framework for Complex Fairness Objective Landscapes,FALSE,FALSE,TRUE,FALSE,https://ojs.aaai.org/index.php/AIES/article/view/31719
FALSE,1070,Automated Machine Learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-64832-8_1
FALSE,137,Towards information profiling: data lake content metadata management,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/7836664/
FALSE,281,"<span class=""gs_ctu""><span class=""gs_ct1"">[ZITATION]</span><span class=""gs_ct2"">[C]</span></span> <span id=""CAnqV_paNBcJ"">Towards an Ideal Methodological Data Repository: Lessons and Recommendations</span>",FALSE,FALSE,TRUE,FALSE,
FALSE,1596,Sharpness-aware minimization for evolutionary feature construction in regression,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2405.06869
FALSE,813,Automating and optimizing data-centric what-if analyses on native machine learning pipelines,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3589273
FALSE,548,Machine Representation of Data Analyses: Towards a Platform for Collaborative Data Science,FALSE,FALSE,TRUE,FALSE,https://cdn.aaai.org/ocs/15281/15281-68196-1-PB.pdf
FALSE,1118,System for Support of Biomedical Data Analysis,FALSE,FALSE,TRUE,FALSE,https://dspace.vsb.cz/handle/10084/136367
FALSE,173,Can't see the forest for the trees: Analyzing groves to explain random forests,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s41237-023-00205-2
FALSE,1571,MNISQ: A Large-Scale Quantum Circuit Dataset for Machine Learning on/for Quantum Computers in the NISQ era,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2306.16627
FALSE,204,INFORMACIJSKA DRUZBA,FALSE,FALSE,TRUE,FALSE,https://ibn.idsi.md/sites/default/files/imag_file/IS2022_Complete_compressed%20%281%29.pdf
FALSE,786,Automating the Fact-Checking Task: Challenges and Directions,FALSE,FALSE,TRUE,FALSE,https://bonndoc.ulb.uni-bonn.de/xmlui/handle/20.500.11811/8030
FALSE,114,AssistML: a concept to recommend ML solutions for predictive use cases,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9564168/
FALSE,1440,Squirrel: a switching hyperparameter optimizer,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2012.08180
FALSE,622,HAMLET: a hierarchical agent-based machine learning platform,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3530191
FALSE,252,Constructing Confidence Intervals for'the'Generalization Error--a Comprehensive Benchmark Study,TRUE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2409.18836
FALSE,882,Data budgeting for machine learning,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2210.00987
FALSE,195,Accelerating reproducible research in computational sciences,FALSE,FALSE,TRUE,FALSE,https://staff.fnwi.uva.nl/a.s.z.belloum/MSctheses/MScthesis_Awday_Korde.pdf
FALSE,436,TabFlex: Scaling Tabular Learning to Millions with Linear Attention,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=f8aganC0tN
FALSE,1569,Meta-Learning Priors from Limited Data: From Theory to Practice,TRUE,FALSE,FALSE,FALSE,https://www.research-collection.ethz.ch/handle/20.500.11850/662390
FALSE,27,MLSea: A Semantic Layer for Discoverable Machine Learning,FALSE,FALSE,TRUE,FALSE,https://lirias.kuleuven.be/retrieve/756807
FALSE,629,Построения наборов данных для задачи бинарной классификации по их характеристическому описанию,FALSE,FALSE,TRUE,FALSE,https://cyberleninka.ru/article/n/postroeniya-naborov-dannyh-dlya-zadachi-binarnoy-klassifikatsii-po-ih-harakteristicheskomu-opisaniyu
FALSE,998,Unlocking the transferability of tokens in deep models for tabular data,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/2310.15149
FALSE,673,Mrmr+ and Cfs+ feature selection algorithms for high-dimensional data,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s10489-018-1381-1
FALSE,1024,Are All Training Data Useful? A Empirical Revisit of Subset Selection in Bayesian Optimization,FALSE,FALSE,TRUE,FALSE,https://gp-seminar-series.github.io/neurips-2022/assets/camera_ready/30.pdf
FALSE,1316,Pairwise Difference Learning for Classification,TRUE,FALSE,FALSE,FALSE,https://arxiv.org/abs/2406.20031
FALSE,1417,The pitfalls of competitions,FALSE,FALSE,TRUE,FALSE,http://129.206.117.249/system/files/private/downloads/1241112364/lasse-becker-czarnetzki_pitfalls-of-competition.pdf
FALSE,344,Information losses in neural classifiers from sampling,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/8920104/
FALSE,1624,"When are deep networks really better than decision forests at small sample sizes, and how?",FALSE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2108.13637
FALSE,1676,A unified framework for assessing energy efficiency of machine learning,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/chapter/10.1007/978-3-031-23618-1_3
FALSE,1625,Self-Optimizing Random Forests,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=BVlfGZTBLgq
FALSE,1649,Multi-objective hyperparameter tuning and feature selection using filter ensembles,FALSE,FALSE,TRUE,FALSE,https://dl.acm.org/doi/abs/10.1145/3377930.3389815
FALSE,309,DSLE: a smart platform for designing data science competitions,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9202557/
FALSE,271,Package 'diversityForest',FALSE,FALSE,TRUE,FALSE,https://espejito.fder.edu.uy/cran/web/packages/diversityForest/diversityForest.pdf
FALSE,643,RECAL: Sample-Relation Guided Confidence Calibration over Tabular Data,FALSE,FALSE,TRUE,FALSE,https://aclanthology.org/2023.findings-emnlp.482/
FALSE,166,Materialization and reuse optimizations for machine learning workloads,FALSE,FALSE,TRUE,FALSE,https://search.proquest.com/openview/cbd54d22819fcadfa91ac83d885dc4eb/1?pq-origsite=gscholar&cbl=2026366&diss=y
FALSE,935,Cyber Diversity Index for Autonomous Anomaly Management,FALSE,FALSE,TRUE,FALSE,https://researchoutput.csu.edu.au/en/publications/cyber-diversity-index-for-autonomous-anomaly-management
FALSE,755,Erweiterung eines AutoML-Frameworks zur Optimierung der Datenvorverarbeitung in Ensembles für ungleich verteilte Klassen,FALSE,FALSE,TRUE,FALSE,http://elib.uni-stuttgart.de/handle/11682/15517
FALSE,248,Hubness reduction improves clustering and trajectory inference in single-cell transcriptomic data,FALSE,FALSE,TRUE,FALSE,https://academic.oup.com/bioinformatics/article-abstract/38/4/1045/6433673
FALSE,118,RETRACTED: Research on pre-competition emotion recognition of student athletes based on improved machine learning,FALSE,FALSE,TRUE,FALSE,https://content.iospress.com/articles/journal-of-intelligent-and-fuzzy-systems/ifs189047
FALSE,365,Regularized target encoding outperforms traditional methods in supervised machine learning with high cardinality features,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s00180-022-01207-6
FALSE,1080,When ai difficulty is easy: The explanatory power of predicting irt difficulty,FALSE,FALSE,TRUE,FALSE,https://ojs.aaai.org/index.php/AAAI/article/view/20739
FALSE,1448,Interpretable feature subset selection: A Shapley value based approach,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9378102/
FALSE,150,On characterizing the capacity of neural networks using algebraic topology,FALSE,FALSE,TRUE,FALSE,https://arxiv.org/abs/1802.04443
FALSE,996,"Codabench: Flexible, Easy-to-Use and Reproducible Benchmarking Platform",FALSE,FALSE,TRUE,FALSE,https://hal.science/hal-03374222v3/file/Codabench_Patterns%20%281%29.pdf
FALSE,336,TGT: a novel adversarial guided oversampling technique for handling imbalanced datasets,FALSE,FALSE,TRUE,FALSE,https://www.sciencedirect.com/science/article/pii/S1110866521000025
FALSE,990,Dynamic Connected Neural Decision Classifier and Regressor with Dynamic Softing Pruning,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9338290/
FALSE,305,"<svg class=""gs_fsvg"" aria-label=""p"" width=""9px"" height=""11px"" style=""vertical-align:-4px;""><g transform=""matrix(0.01800, 0.00000, 0.00000, 0.01800, 0.00000, 7.95600)""><path transform=""scale(0.48828, -0.48828)"" d=""M -51 -397  Q -70 -397 -70 -371  Q -63 -326 -43 -326  Q 21 -326 46 -315  T 86 -256  L 317 666  Q 332 704 332 764  Q 332 852 272 852  Q 208 852 177 775  T 117 582  Q 117 569 100 569  H 76  Q 71 569 65 576  T 59 590  Q 81 679 101 741  T 165 854  T 274 905  Q 344 905 397 865  T 465 758  Q 521 823 589 864  T 729 905  Q 815 905 878 859  T 974 738  T 1006 578  Q 1006 446 938 305  T 755 70  T 508 -23  Q 448 -23 399 11  T 324 100  L 231 -264  Q 226 -294 225 -299  Q 225 -326 360 -326  Q 381 -326 381 -352  Q 374 -379 369 -388  T 346 -397  H -51  Z M 510 31  Q 581 31 642 89  T 741 221  Q 769 276 793 355  T 836 525  T 854 668  Q 854 715 841 756  T 800 824  T 725 852  Q 650 852 583 798  T 463 666  V 659  L 350 207  Q 364 134 404 82  T 510 31  Z ""></path></g></svg>-value Adjustment for Monotonous, Unbiased, and Fast Clustering Comparison",FALSE,FALSE,TRUE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2023/hash/563d94819f68cb73d6a382809e587b54-Abstract-Conference.html
FALSE,420,TabUnite: Efficient Encoding Schemes for Flow and Diffusion Tabular Generative Models,FALSE,FALSE,TRUE,FALSE,https://openreview.net/forum?id=Zoli4UAQVZ
FALSE,1304,CAST: Cluster-Aware Self-Training for Tabular Data,TRUE,TRUE,TRUE,FALSE,https://arxiv.org/abs/2310.06380
FALSE,884,Minimal complexity machines under weight quantization,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9372849/
FALSE,421,ForestPrune: compact depth-pruned tree ensembles,FALSE,FALSE,TRUE,FALSE,https://proceedings.mlr.press/v206/liu23h.html
FALSE,391,Post-contextual-bandit inference,TRUE,FALSE,FALSE,FALSE,https://proceedings.neurips.cc/paper_files/paper/2021/hash/eff3058117fd4cf4d4c3af12e273a40f-Abstract.html
FALSE,1718,PyPads: Transparent Machine Learning Experiment Tracking,FALSE,FALSE,TRUE,FALSE,https://link.springer.com/article/10.1007/s13222-023-00459-w
FALSE,51,GP with a hybrid tree-vector representation for instance selection and symbolic regression on incomplete data,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9504767/
FALSE,127,Oneflow: One-class flow for anomaly detection based on a minimal volume region,FALSE,FALSE,TRUE,FALSE,https://ieeexplore.ieee.org/abstract/document/9525256/
FALSE,831,Exploration of autoregressive models for in-context learning on tabular data,TRUE,FALSE,FALSE,FALSE,https://openreview.net/forum?id=4dOJ0PRY7R
FALSE,1167,A Proposal for the Specification of Data Mining Services in Cloud Computing.,FALSE,FALSE,TRUE,FALSE,https://pdfs.semanticscholar.org/6a8b/d253b90e56365e30c02795876ea33b9e3d80.pdf
